datum,honap,het,nap_sorszam,tranzakcio_id,osszeg,kategoria,user_id,profil,tipus,leiras,forras,ismetlodo,fix_koltseg,bev_kiad_tipus,platform,helyszin,deviza,cimke,celhoz_kotott,likvid,befektetes,megtakaritas,assets
2025-04-02,2025-04,14,2,14_20250402_5690,327103.0,fizetes,14,kozeposztaly,bevetel,havi fizetes,demo,True,False,bevetel,utalas,Banki utalas,HUF,"jovedelem, fix",,323587,24277,55377,403241
2025-04-02,2025-03,14,2,11_20250402_2417,-34374.0,rezsi,11,kozeposztaly,alap,rezsi koltseg,demo,True,True,szukseglet,utalÃ¡s,Banki utalÃ¡s,HUF,"fix, rezsi",,184660,104313,45232,334205
2025-04-02,2025-03,14,2,39_20250402_9898,-15993.0,kozlekedes,39,magas_jov,alap,kozlekedes koltseg,demo,True,True,szukseglet,utalÃ¡s,Banki utalÃ¡s,HUF,"fix, rezsi",,335935,80234,274806,690975
2025-04-02,2025-03,14,2,17_20250402_4510,-24304.0,elelmiszer,17,kozeposztaly,alap,elelmiszer koltseg,demo,True,True,szukseglet,utalÃ¡s,Banki utalÃ¡s,HUF,"fix, rezsi",,151405,49936,205945,407286
2025-04-02,2025-03,14,2,34_20250402_3980,-3700.0,apro vasarlas,34,kozeposztaly,impulzus,Sunt iure.,demo,False,False,luxus,bolt,helyi bolt,HUF,extra,,140858,73813,17908,232579
2025-04-02,2025-03,14,2,32_20250402_4592,-2600.0,etterem,32,kozeposztaly,vagy,Eum odio amet.,demo,False,False,luxus,bolt,helyi etterem,HUF,szorakozas,,197723,8090,115616,321429
2025-04-02,2025-03,14,2,25_20250402_4607,-4800.0,etterem,25,kozeposztaly,vagy,Modi exercitationem dolorum maxime.,manualis,False,False,luxus,bolt,McDonald's,HUF,extra,,142428,27645,73145,243218
2025-04-02,2025-03,14,2,12_20250402_1439,-6400.0,kave,12,kozeposztaly,impulzus,Similique nisi.,demo,False,False,luxus,bolt,Starbucks,HUF,szorakozas,,24676,76887,109365,210928
2025-04-02,2025-03,14,2,16_20250402_3476,-22340.0,elelmiszer,16,kozeposztaly,alap,elelmiszer koltseg,demo,True,True,szukseglet,utalÃ¡s,Banki utalÃ¡s,HUF,"fix, rezsi",,134374,49809,76513,260696
2025-04-02,2025-04,14,2,29_20250402_8083,356849.0,fizetes,29,kozeposztaly,bevetel,havi fizetes,demo,True,False,bevetel,utalas,Banki utalas,HUF,"jovedelem, fix",,363403,8494,203059,574956
2025-04-02,2025-03,14,2,19_20250402_4725,-3200.0,apro vasarlas,19,kozeposztaly,impulzus,Veniam magni eveniet.,demo,False,False,luxus,web,piac,HUF,extra,,9053,10206,250371,269630
2025-04-02,2025-04,14,2,49_20250402_5830,258281.0,fizetes,49,arerzekeny,bevetel,havi fizetes,demo,True,False,bevetel,utalas,Banki utalas,HUF,"jovedelem, fix",,357906,39366,29045,426317
2025-04-02,2025-03,14,2,36_20250402_2500,-9100.0,kave,36,magas_jov,impulzus,Nobis ea iste.,manualis,False,False,luxus,bolt,Costa,HUF,szorakozas,,-170387,110255,397025,336893
2025-04-02,2025-04,14,2,34_20250402_5961,363564.0,fizetes,34,kozeposztaly,bevetel,havi fizetes,demo,True,False,bevetel,utalas,Banki utalas,HUF,"jovedelem, fix",,444550,28373,17698,490621
2025-04-02,2025-03,14,2,29_20250402_9804,-5000.0,snack,29,kozeposztaly,impulzus,Iste distinctio.,import,False,False,luxus,web,Lidl,HUF,napi rutin,,74062,8614,242049,324725
2025-04-02,2025-03,14,2,36_20250402_9047,-6600.0,kave,36,magas_jov,impulzus,Quaerat officiis.,manualis,False,False,luxus,web,Costa,HUF,szorakozas,,-176987,110255,397025,330293
2025-04-02,2025-04,14,2,36_20250402_6362,627684.0,fizetes,36,magas_jov,bevetel,havi fizetes,demo,True,False,bevetel,utalas,Banki utalas,HUF,"jovedelem, fix",,559255,47775,249635,856665
2025-04-02,2025-03,14,2,36_20250402_4238,-11900.0,kave,36,magas_jov,impulzus,Eveniet et dolore.,demo,False,False,luxus,bolt,Starbucks,HUF,napi rutin,,-138587,110255,397025,368693
2025-04-02,2025-03,14,2,26_20250402_8199,-94985.0,lakber,26,kozeposztaly,alap,lakber koltseg,demo,True,True,szukseglet,utalÃ¡s,Banki utalÃ¡s,HUF,"fix, rezsi",,248951,10337,188279,447567
2025-04-02,2025-03,14,2,22_20250402_2248,-8500.0,online rendeles,22,kozeposztaly,impulzus,Soluta rem magnam.,manualis,False,False,luxus,bolt,eMAG,HUF,luxus,,61766,81066,100194,243026
2025-04-02,2025-03,14,2,7_20250402_3243,-1500.0,apro vasarlas,7,alacsony_jov,impulzus,A qui maiores.,import,False,False,luxus,bolt,piac,HUF,extra,,205717,12070,109310,327097
2025-04-02,2025-03,14,2,19_20250402_1716,-86171.0,lakber,19,kozeposztaly,alap,lakber koltseg,demo,True,True,szukseglet,utalÃ¡s,Banki utalÃ¡s,HUF,"fix, rezsi",,263023,10206,210971,484200
2025-04-02,2025-03,14,2,24_20250402_5758,-4200.0,snack,24,kozeposztaly,impulzus,Nemo occaecati maiores.,manualis,False,False,luxus,web,Spar,HUF,napi rutin,,83659,55623,185068,324350
2025-04-02,2025-03,14,2,30_20250402_1903,-14200.0,ruha,30,kozeposztaly,vagy,Harum.,demo,False,False,luxus,web,Zara,HUF,extra,,142936,79413,134973,357322
2025-04-02,2025-03,14,2,12_20250402_2922,-3700.0,apro vasarlas,12,kozeposztaly,impulzus,Id odio porro.,demo,False,False,luxus,bolt,piac,HUF,extra,,-17024,76887,109365,169228
2025-04-02,2025-03,14,2,32_20250402_3213,-37177.0,rezsi,32,kozeposztaly,alap,rezsi koltseg,demo,True,True,szukseglet,utalÃ¡s,Banki utalÃ¡s,HUF,"fix, rezsi",,244759,8090,115616,368465
2025-04-02,2025-04,14,2,5_20250402_8167,180425.0,fizetes,5,alacsony_jov,bevetel,havi fizetes,demo,True,False,bevetel,utalas,Banki utalas,HUF,"jovedelem, fix",,211256,10239,58013,279508
2025-04-02,2025-03,14,2,12_20250402_5602,-3200.0,apro vasarlas,12,kozeposztaly,impulzus,Similique nobis.,import,False,False,luxus,web,piac,HUF,extra,,-2524,76887,109365,183728
2025-04-03,2025-03,14,3,13_20250403_6092,-4900.0,mozi,13,kozeposztaly,vagy,Facilis quod eveniet.,import,False,False,luxus,web,Cinema City,HUF,luxus,,166371,29465,92503,288339
2025-04-03,2025-03,14,3,32_20250403_6215,-4200.0,etterem,32,kozeposztaly,vagy,Ipsum dolorem maxime.,import,False,False,luxus,web,McDonald's,HUF,szorakozas,,186623,8090,115616,310329
2025-04-03,2025-03,14,3,18_20250403_5069,-3700.0,etterem,18,kozeposztaly,vagy,Incidunt soluta.,demo,False,False,luxus,bolt,KFC,HUF,szorakozas,,139291,14683,91852,245826
2025-04-03,2025-03,14,3,14_20250403_9159,-4000.0,kave,14,kozeposztaly,impulzus,Facere pariatur.,demo,False,False,luxus,bolt,Starbucks,HUF,napi rutin,,-7648,54147,74257,120756
2025-04-03,2025-03,14,3,18_20250403_4052,-4200.0,mozi,18,kozeposztaly,vagy,Voluptas minus nam.,demo,False,False,luxus,web,Cinema City,HUF,luxus,,115191,14683,91852,221726
2025-04-03,2025-03,14,3,10_20250403_3557,-7988.0,kozlekedes,10,alacsony_jov,alap,kozlekedes koltseg,demo,True,True,szukseglet,utalÃ¡s,Banki utalÃ¡s,HUF,"fix, rezsi",,199633,24770,103762,328165
2025-04-03,2025-03,14,3,7_20250403_7504,-23785.0,elelmiszer,7,alacsony_jov,alap,elelmiszer koltseg,demo,True,True,szukseglet,utalÃ¡s,Banki utalÃ¡s,HUF,"fix, rezsi",,241417,12070,101610,355097
2025-04-03,2025-03,14,3,35_20250403_3744,-2800.0,etterem,35,kozeposztaly,vagy,Id.,manualis,False,False,luxus,bolt,McDonald's,HUF,extra,,99122,55467,101641,256230
2025-04-03,2025-03,14,3,25_20250403_8915,-29977.0,elelmiszer,25,kozeposztaly,alap,elelmiszer koltseg,demo,True,True,szukseglet,utalÃ¡s,Banki utalÃ¡s,HUF,"fix, rezsi",,150128,27645,73145,250918
2025-04-03,2025-04,14,3,11_20250403_5713,338730.0,fizetes,11,kozeposztaly,bevetel,havi fizetes,demo,True,False,bevetel,utalas,Banki utalas,HUF,"jovedelem, fix",,317662,79993,45002,442657
2025-04-03,2025-03,14,3,43_20250403_9947,-21658.0,kozlekedes,43,magas_jov,alap,kozlekedes koltseg,demo,True,True,szukseglet,utalÃ¡s,Banki utalÃ¡s,HUF,"fix, rezsi",,290479,151196,57092,498767
2025-04-03,2025-03,14,3,10_20250403_7754,-17664.0,elelmiszer,10,alacsony_jov,alap,elelmiszer koltseg,demo,True,True,szukseglet,utalÃ¡s,Banki utalÃ¡s,HUF,"fix, rezsi",,181969,24770,103762,310501
2025-04-03,2025-03,14,3,8_20250403_6966,-1000.0,online rendeles,8,alacsony_jov,impulzus,Eum sunt.,manualis,False,False,luxus,web,Aliexpress,HUF,extra,,48653,20261,200719,269633
2025-04-03,2025-03,14,3,30_20250403_4677,-88015.0,lakber,30,kozeposztaly,alap,lakber koltseg,demo,True,True,szukseglet,utalÃ¡s,Banki utalÃ¡s,HUF,"fix, rezsi",,266857,79413,134973,481243
2025-04-03,2025-03,14,3,12_20250403_6302,-27573.0,elelmiszer,12,kozeposztaly,alap,elelmiszer koltseg,demo,True,True,szukseglet,utalÃ¡s,Banki utalÃ¡s,HUF,"fix, rezsi",,168976,47487,109365,325828
2025-04-03,2025-03,14,3,19_20250403_2514,-2900.0,etterem,19,kozeposztaly,vagy,Mollitia odio ex.,manualis,False,False,luxus,web,McDonald's,HUF,szorakozas,,178253,10206,210971,399430
2025-04-03,2025-03,14,3,19_20250403_4656,-21796.0,elelmiszer,19,kozeposztaly,alap,elelmiszer koltseg,demo,True,True,szukseglet,utalÃ¡s,Banki utalÃ¡s,HUF,"fix, rezsi",,199353,10206,210971,420530
2025-04-03,2025-03,14,3,39_20250403_7076,-40693.0,elelmiszer,39,magas_jov,alap,elelmiszer koltseg,demo,True,True,szukseglet,utalÃ¡s,Banki utalÃ¡s,HUF,"fix, rezsi",,295242,80234,274806,650282
2025-04-03,2025-04,14,3,39_20250403_6735,653224.0,fizetes,39,magas_jov,bevetel,havi fizetes,demo,True,False,bevetel,utalas,Banki utalas,HUF,"jovedelem, fix",,607738,79614,135566,822918
2025-04-03,2025-03,14,3,40_20250403_8843,-48147.0,rezsi,40,magas_jov,alap,rezsi koltseg,demo,True,True,szukseglet,utalÃ¡s,Banki utalÃ¡s,HUF,"fix, rezsi",,473956,61146,166671,701773
2025-04-03,2025-04,14,3,41_20250403_5578,558373.0,fizetes,41,magas_jov,bevetel,havi fizetes,demo,True,False,bevetel,utalas,Banki utalas,HUF,"jovedelem, fix",,586316,16471,19801,622588
2025-04-03,2025-03,14,3,36_20250403_9940,-35300.0,utazas,36,magas_jov,vagy,Eum doloremque distinctio.,manualis,False,False,luxus,bolt,WizzAir,HUF,nyaralas,nyaralas,102613,110255,250525,463393
2025-04-03,2025-03,14,3,41_20250403_2573,-46012.0,rezsi,41,magas_jov,alap,rezsi koltseg,demo,True,True,szukseglet,utalÃ¡s,Banki utalÃ¡s,HUF,"fix, rezsi",,412951,16761,19881,449593
2025-04-03,2025-04,14,3,38_20250403_3170,552363.0,fizetes,38,magas_jov,bevetel,havi fizetes,demo,True,False,bevetel,utalas,Banki utalas,HUF,"jovedelem, fix",,541815,27181,160887,729883
2025-04-03,2025-03,14,3,11_20250403_6261,-10584.0,kozlekedes,11,kozeposztaly,alap,kozlekedes koltseg,demo,True,True,szukseglet,utalÃ¡s,Banki utalÃ¡s,HUF,"fix, rezsi",,174076,104313,45232,323621
2025-04-03,2025-03,14,3,45_20250403_4343,-3200.0,etterem,45,magas_jov,vagy,Facilis perferendis aspernatur.,manualis,False,False,luxus,web,KFC,HUF,szorakozas,,238202,110506,189046,537754
2025-04-03,2025-03,14,3,41_20250403_1934,-7600.0,kutyu,41,magas_jov,vagy,Quae quos debitis.,manualis,False,False,luxus,bolt,eMAG,HUF,szorakozas,,174229,16761,19881,210871
2025-04-03,2025-03,14,3,11_20250403_5011,-2100.0,mozi,11,kozeposztaly,vagy,Labore facilis.,manualis,False,False,luxus,web,Cinema City,HUF,szorakozas,,122496,104313,45232,272041
2025-04-03,2025-03,14,3,11_20250403_9158,-3100.0,etterem,11,kozeposztaly,vagy,Fuga aliquid odio.,demo,False,False,luxus,bolt,McDonald's,HUF,extra,,124596,104313,45232,274141
2025-04-03,2025-03,14,3,44_20250403_6768,-17697.0,kozlekedes,44,magas_jov,alap,kozlekedes koltseg,demo,True,True,szukseglet,utalÃ¡s,Banki utalÃ¡s,HUF,"fix, rezsi",,331208,141,279016,610365
2025-04-03,2025-03,14,3,18_20250403_2202,0.0,megtakaritas,18,kozeposztaly,megtakaritas,12600Ft -> megtakaritas,demo,True,False,megtakaritas,bolt,K&H,HUF,havi fix,lakas,42791,14683,104452,161926
2025-04-03,2025-03,14,3,30_20250403_8638,-2300.0,apro vasarlas,30,kozeposztaly,impulzus,Laborum.,demo,False,False,luxus,web,helyi bolt,HUF,extra,,30536,79413,155373,265322
2025-04-03,2025-03,14,3,32_20250403_3667,-5800.0,apro vasarlas,32,kozeposztaly,impulzus,Veritatis pariatur.,import,False,False,luxus,bolt,piac,HUF,extra,,59223,8090,138016,205329
2025-04-03,2025-03,14,3,8_20250403_6809,-24459.0,elelmiszer,8,alacsony_jov,alap,elelmiszer koltseg,demo,True,True,szukseglet,utalÃ¡s,Banki utalÃ¡s,HUF,"fix, rezsi",,96553,20261,195719,312533
2025-04-03,2025-04,14,3,44_20250403_2834,653331.0,fizetes,44,magas_jov,bevetel,havi fizetes,demo,True,False,bevetel,utalas,Banki utalas,HUF,"jovedelem, fix",,602861,141,185636,788638
2025-04-03,2025-03,14,3,13_20250403_7536,-25313.0,elelmiszer,13,kozeposztaly,alap,elelmiszer koltseg,demo,True,True,szukseglet,utalÃ¡s,Banki utalÃ¡s,HUF,"fix, rezsi",,201871,29465,92503,323839
2025-04-03,2025-03,14,3,8_20250403_1517,-1900.0,kave,8,alacsony_jov,impulzus,Praesentium sed quod.,demo,False,False,luxus,web,Starbucks,HUF,napi rutin,,67753,20261,200719,288733
2025-04-03,2025-03,14,3,3_20250403_8584,-600.0,snack,3,alacsony_jov,impulzus,Perferendis.,manualis,False,False,luxus,web,Lidl,HUF,napi rutin,,75289,21879,148067,245235
2025-04-03,2025-03,14,3,45_20250403_1844,-3500.0,etterem,45,magas_jov,vagy,Nulla rerum amet illum.,demo,False,False,luxus,bolt,helyi etterem,HUF,extra,,271702,110506,189046,571254
2025-04-03,2025-03,14,3,19_20250403_2645,-3900.0,mozi,19,kozeposztaly,vagy,Explicabo hic optio.,demo,False,False,luxus,bolt,Art Mozi,HUF,luxus,,165353,10206,210971,386530
2025-04-03,2025-03,14,3,12_20250403_4779,-6300.0,kutyu,12,kozeposztaly,vagy,Veniam molestiae perferendis.,import,False,False,luxus,web,eMAG,HUF,szorakozas,,118376,47487,109365,275228
2025-04-03,2025-03,14,3,10_20250403_3528,-1400.0,apro vasarlas,10,alacsony_jov,impulzus,Saepe harum.,import,False,False,luxus,web,helyi bolt,HUF,extra,,137169,24770,107862,269801
2025-04-03,2025-03,14,3,28_20250403_4157,-2300.0,mozi,28,kozeposztaly,vagy,Molestiae fuga nobis.,manualis,False,False,luxus,bolt,Art Mozi,HUF,luxus,,115446,62413,193025,370884
2025-04-03,2025-03,14,3,40_20250403_4493,-33732.0,elelmiszer,40,magas_jov,alap,elelmiszer koltseg,demo,True,True,szukseglet,utalÃ¡s,Banki utalÃ¡s,HUF,"fix, rezsi",,422085,61146,166671,649902
2025-04-03,2025-03,14,3,15_20250403_7913,-23483.0,elelmiszer,15,kozeposztaly,alap,elelmiszer koltseg,demo,True,True,szukseglet,utalÃ¡s,Banki utalÃ¡s,HUF,"fix, rezsi",,155396,74754,167350,397500
2025-04-03,2025-03,14,3,49_20250403_7555,-600.0,snack,49,arerzekeny,impulzus,Rem ratione.,manualis,False,False,luxus,web,Lidl,HUF,napi rutin,,295275,45816,43925,385016
2025-04-03,2025-03,14,3,3_20250403_4412,-9139.0,kozlekedes,3,alacsony_jov,alap,kozlekedes koltseg,demo,True,True,szukseglet,utalÃ¡s,Banki utalÃ¡s,HUF,"fix, rezsi",,146852,13679,148067,308598
2025-04-03,2025-03,14,3,26_20250403_9910,-3100.0,etterem,26,kozeposztaly,vagy,Natus vitae.,manualis,False,False,luxus,bolt,KFC,HUF,szorakozas,,167198,10337,188279,365814
2025-04-03,2025-03,14,3,13_20250403_4371,-92549.0,lakber,13,kozeposztaly,alap,lakber koltseg,demo,True,True,szukseglet,utalÃ¡s,Banki utalÃ¡s,HUF,"fix, rezsi",,278108,29465,92503,400076
2025-04-03,2025-03,14,3,4_20250403_7735,-3200.0,ruha,4,alacsony_jov,vagy,Aliquid error.,demo,False,False,luxus,web,Decathlon,HUF,szorakozas,,108114,39398,82306,229818
2025-04-03,2025-04,14,3,12_20250403_4948,360005.0,fizetes,12,kozeposztaly,bevetel,havi fizetes,demo,True,False,bevetel,utalas,Banki utalas,HUF,"jovedelem, fix",,339897,25107,108975,473979
2025-04-03,2025-03,14,3,4_20250403_1393,-22359.0,elelmiszer,4,alacsony_jov,alap,elelmiszer koltseg,demo,True,True,szukseglet,utalÃ¡s,Banki utalÃ¡s,HUF,"fix, rezsi",,122314,39398,82306,244018
2025-04-03,2025-03,14,3,31_20250403_3192,-25107.0,elelmiszer,31,kozeposztaly,alap,elelmiszer koltseg,demo,True,True,szukseglet,utalÃ¡s,Banki utalÃ¡s,HUF,"fix, rezsi",,153643,41538,215078,410259
2025-04-03,2025-03,14,3,12_20250403_2354,-3800.0,kave,12,kozeposztaly,impulzus,Nulla aliquid.,demo,False,False,luxus,bolt,Starbucks,HUF,napi rutin,,58776,76887,109365,245028
2025-04-03,2025-03,14,3,31_20250403_6895,-3300.0,mozi,31,kozeposztaly,vagy,Incidunt debitis quasi blanditiis.,demo,False,False,luxus,bolt,Cinema City,HUF,luxus,,112343,41538,215078,368959
2025-04-03,2025-03,14,3,23_20250403_3284,-11295.0,kozlekedes,23,kozeposztaly,alap,kozlekedes koltseg,demo,True,True,szukseglet,utalÃ¡s,Banki utalÃ¡s,HUF,"fix, rezsi",,206059,20112,208872,435043
2025-04-03,2025-03,14,3,21_20250403_6250,-100.0,online rendeles,21,kozeposztaly,impulzus,Rerum quam.,demo,False,False,luxus,bolt,Amazon,HUF,luxus,,-28314,100196,40219,112101
2025-04-03,2025-04,14,3,17_20250403_8757,341162.0,fizetes,17,kozeposztaly,bevetel,havi fizetes,demo,True,False,bevetel,utalas,Banki utalas,HUF,"jovedelem, fix",,335597,49256,176155,561008
2025-04-03,2025-03,14,3,36_20250403_4170,-5900.0,kave,36,magas_jov,impulzus,Repellendus nesciunt dolores.,import,False,False,luxus,web,Costa,HUF,szorakozas,,-200787,110255,397025,306493
2025-04-03,2025-03,14,3,49_20250403_1516,-62625.0,lakber,49,arerzekeny,alap,lakber koltseg,demo,True,True,szukseglet,utalÃ¡s,Banki utalÃ¡s,HUF,"fix, rezsi",,387406,40016,43925,471347
2025-04-03,2025-03,14,3,11_20250403_2103,-2000.0,snack,11,kozeposztaly,impulzus,Ut fuga.,demo,False,False,luxus,web,bolt,HUF,napi rutin,,-27904,142613,45232,159941
2025-04-03,2025-03,14,3,46_20250403_1934,-65072.0,lakber,46,arerzekeny,alap,lakber koltseg,demo,True,True,szukseglet,utalÃ¡s,Banki utalÃ¡s,HUF,"fix, rezsi",,402182,17132,161548,580862
2025-04-03,2025-03,14,3,4_20250403_1456,-67856.0,lakber,4,alacsony_jov,alap,lakber koltseg,demo,True,True,szukseglet,utalÃ¡s,Banki utalÃ¡s,HUF,"fix, rezsi",,178351,39398,82306,300055
2025-04-03,2025-03,14,3,18_20250403_5195,-5400.0,apro vasarlas,18,kozeposztaly,impulzus,Deleniti.,demo,False,False,luxus,web,helyi bolt,HUF,extra,,8091,14683,104452,127226
2025-04-03,2025-03,14,3,24_20250403_1008,-6700.0,kave,24,kozeposztaly,impulzus,Dolorem.,manualis,False,False,luxus,web,Starbucks,HUF,szorakozas,,167959,55623,185068,408650
2025-04-03,2025-03,14,3,17_20250403_3296,-14415.0,kozlekedes,17,kozeposztaly,alap,kozlekedes koltseg,demo,True,True,szukseglet,utalÃ¡s,Banki utalÃ¡s,HUF,"fix, rezsi",,175709,49936,205945,431590
2025-04-03,2025-03,14,3,5_20250403_4335,-800.0,apro vasarlas,5,alacsony_jov,impulzus,Amet asperiores totam.,manualis,False,False,luxus,web,piac,HUF,extra,,76093,11399,66603,154095
2025-04-03,2025-04,14,3,6_20250403_7390,202059.0,fizetes,6,alacsony_jov,bevetel,havi fizetes,demo,True,False,bevetel,utalas,Banki utalas,HUF,"jovedelem, fix",,252454,23656,96715,372825
2025-04-03,2025-04,14,3,8_20250403_5303,185164.0,fizetes,8,alacsony_jov,bevetel,havi fizetes,demo,True,False,bevetel,utalas,Banki utalas,HUF,"jovedelem, fix",,193015,12661,194649,400325
2025-04-03,2025-03,14,3,34_20250403_3630,-6500.0,kave,34,kozeposztaly,impulzus,Autem eligendi.,demo,False,False,luxus,web,Costa,HUF,szorakozas,,201358,73813,17908,293079
2025-04-03,2025-03,14,3,40_20250403_7712,-12300.0,kave,40,magas_jov,impulzus,Debitis accusantium.,import,False,False,luxus,bolt,helyi kavezo,HUF,napi rutin,,10785,120846,196971,328602
2025-04-03,2025-04,14,3,32_20250403_5640,367590.0,fizetes,32,kozeposztaly,bevetel,havi fizetes,demo,True,False,bevetel,utalas,Banki utalas,HUF,"jovedelem, fix",,362131,7990,88856,458977
2025-04-03,2025-03,14,3,22_20250403_5246,-3200.0,kave,22,kozeposztaly,impulzus,Error ipsa unde.,import,False,False,luxus,bolt,Costa,HUF,napi rutin,,181666,81066,100194,362926
2025-04-03,2025-04,14,3,48_20250403_1894,263284.0,fizetes,48,arerzekeny,bevetel,havi fizetes,demo,True,False,bevetel,utalas,Banki utalas,HUF,"jovedelem, fix",,334141,10367,26060,370568
2025-04-03,2025-03,14,3,37_20250403_6757,-161953.0,lakber,37,magas_jov,alap,lakber koltseg,demo,True,True,szukseglet,utalÃ¡s,Banki utalÃ¡s,HUF,"fix, rezsi",,431386,27187,134394,592967
2025-04-03,2025-03,14,3,48_20250403_6636,-28238.0,rezsi,48,arerzekeny,alap,rezsi koltseg,demo,True,True,szukseglet,utalÃ¡s,Banki utalÃ¡s,HUF,"fix, rezsi",,312737,10497,39610,362844
2025-04-03,2025-03,14,3,24_20250403_7601,-38201.0,rezsi,24,kozeposztaly,alap,rezsi koltseg,demo,True,True,szukseglet,utalÃ¡s,Banki utalÃ¡s,HUF,"fix, rezsi",,303939,55623,165368,524930
2025-04-03,2025-03,14,3,20_20250403_1807,-29771.0,elelmiszer,20,kozeposztaly,alap,elelmiszer koltseg,demo,True,True,szukseglet,utalÃ¡s,Banki utalÃ¡s,HUF,"fix, rezsi",,145956,34853,113534,294343
2025-04-03,2025-03,14,3,9_20250403_2645,-23733.0,rezsi,9,alacsony_jov,alap,rezsi koltseg,demo,True,True,szukseglet,utalÃ¡s,Banki utalÃ¡s,HUF,"fix, rezsi",,178018,32666,26636,237320
2025-04-03,2025-03,14,3,39_20250403_3661,-9600.0,kave,39,magas_jov,impulzus,Pariatur quod.,manualis,False,False,luxus,bolt,Starbucks,HUF,szorakozas,,27942,113534,274806,416282
2025-04-03,2025-03,14,3,39_20250403_7754,-9900.0,kave,39,magas_jov,impulzus,Eos placeat unde.,demo,False,False,luxus,web,helyi kavezo,HUF,szorakozas,,-15558,113534,274806,372782
2025-04-03,2025-03,14,3,17_20250403_7157,-14600.0,ruha,17,kozeposztaly,vagy,Libero rerum.,import,False,False,luxus,web,Zara,HUF,szorakozas,,97305,49936,205945,353186
2025-04-03,2025-03,14,3,5_20250403_4229,-26924.0,rezsi,5,alacsony_jov,alap,rezsi koltseg,demo,True,True,szukseglet,utalÃ¡s,Banki utalÃ¡s,HUF,"fix, rezsi",,148832,11399,58303,218534
2025-04-03,2025-03,14,3,5_20250403_4246,-55231.0,lakber,5,alacsony_jov,alap,lakber koltseg,demo,True,True,szukseglet,utalÃ¡s,Banki utalÃ¡s,HUF,"fix, rezsi",,175756,11399,58303,245458
2025-04-03,2025-03,14,3,1_20250403_6169,-50819.0,lakber,1,alacsony_jov,alap,lakber koltseg,demo,True,True,szukseglet,utalÃ¡s,Banki utalÃ¡s,HUF,"fix, rezsi",,216693,19514,194171,430378
2025-04-03,2025-03,14,3,6_20250403_9697,-2100.0,kave,6,alacsony_jov,impulzus,Sed sequi veritatis dignissimos.,demo,False,False,luxus,bolt,Costa,HUF,napi rutin,,160385,25386,104475,290246
2025-04-03,2025-03,14,3,31_20250403_7008,-2500.0,snack,31,kozeposztaly,impulzus,Est officia.,import,False,False,luxus,bolt,bolt,HUF,szukseges,,11643,41538,237078,290259
2025-04-03,2025-04,14,3,1_20250403_9270,187296.0,fizetes,1,alacsony_jov,bevetel,havi fizetes,demo,True,False,bevetel,utalas,Banki utalas,HUF,"jovedelem, fix",,227804,9604,193501,430909
2025-04-03,2025-03,14,3,37_20250403_5895,-47962.0,rezsi,37,magas_jov,alap,rezsi koltseg,demo,True,True,szukseglet,utalÃ¡s,Banki utalÃ¡s,HUF,"fix, rezsi",,383424,27187,134394,545005
2025-04-03,2025-03,14,3,42_20250403_5506,-5500.0,mozi,42,magas_jov,vagy,Fugit expedita impedit eaque.,demo,False,False,luxus,bolt,Art Mozi,HUF,luxus,,233735,69867,47808,351410
2025-04-03,2025-04,14,3,24_20250403_2073,372164.0,fizetes,24,kozeposztaly,bevetel,havi fizetes,demo,True,False,bevetel,utalas,Banki utalas,HUF,"jovedelem, fix",,379417,18413,164258,562088
2025-04-04,2025-03,14,4,19_20250404_6057,-2800.0,apro vasarlas,19,kozeposztaly,impulzus,Qui autem.,demo,False,False,luxus,bolt,piac,HUF,extra,,22053,10206,250371,282630
2025-04-04,2025-03,14,4,30_20250404_7076,-4500.0,snack,30,kozeposztaly,impulzus,Ullam dicta.,demo,False,False,luxus,bolt,Lidl,HUF,napi rutin,,54636,79413,155373,289422
2025-04-04,2025-03,14,4,30_20250404_6281,-4600.0,snack,30,kozeposztaly,impulzus,Sed facere excepturi voluptatum.,import,False,False,luxus,bolt,Lidl,HUF,napi rutin,,47836,79413,155373,282622
2025-04-04,2025-03,14,4,30_20250404_4282,-4700.0,etterem,30,kozeposztaly,vagy,Omnis magnam inventore.,manualis,False,False,luxus,web,helyi etterem,HUF,extra,,178936,79413,134973,393322
2025-04-04,2025-03,14,4,43_20250404_2480,-25200.0,ruha,43,magas_jov,vagy,Ipsam id excepturi.,manualis,False,False,luxus,bolt,H&M,HUF,extra,,156366,151196,57092,364654
2025-04-04,2025-03,14,4,1_20250404_4033,-18657.0,elelmiszer,1,alacsony_jov,alap,elelmiszer koltseg,demo,True,True,szukseglet,utalÃ¡s,Banki utalÃ¡s,HUF,"fix, rezsi",,166524,19514,194171,380209
2025-04-04,2025-03,14,4,10_20250404_2103,-700.0,online rendeles,10,alacsony_jov,impulzus,Eius veniam.,manualis,False,False,luxus,web,Amazon,HUF,extra,,130669,24770,107862,263301
2025-04-04,2025-03,14,4,15_20250404_3834,-5400.0,kave,15,kozeposztaly,impulzus,Perspiciatis a ex.,import,False,False,luxus,web,Starbucks,HUF,napi rutin,,32496,104254,167350,304100
2025-04-04,2025-03,14,4,21_20250404_1142,-12500.0,ruha,21,kozeposztaly,vagy,Natus exercitationem odio.,import,False,False,luxus,web,Decathlon,HUF,szorakozas,,123486,74196,40219,237901
