url,title,price,area_m2,floor,rooms,location,Típus,scrape_date,listing_type,Szintek száma,Állapot,Fűtés,Erkély,Energetikai besorolás,Építés éve,Átlagos rezsiköltség,Napelem,Terasz
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-xiv-kerulet/8574487?page=88&pos=20,Budapest XIV. kerület kiadó téglalakás 2 szobás: 269 ezer Ft,269.0,57.0,1. emelet,2.0,Budapest XIV. kerület,Téglalakás,2025-09-05,rental,2,Újszerű,Gázkazán,,,,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-vii-kerulet/8603716?page=88&pos=19,Budapest VII. kerület kiadó téglalakás 3 szobás: 475 ezer Ft,475.0,72.0,6. emelet,3.0,Budapest VII. kerület,Téglalakás,2025-09-05,rental,7,,,,,,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-vii-kerulet/8617886?page=89&pos=9,Budapest VII. kerület kiadó téglalakás 2 szobás: 410 ezer Ft,410.0,55.0,4. emelet,2.0,Budapest VII. kerület,Téglalakás,2025-09-05,rental,5,Újszerű,Gázkazán,,Nem adta meg a hirdető,1910,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-ix-kerulet-kozepso-ferencvaros/8623684?page=89&pos=13,Budapest IX. kerület kiadó téglalakás 2 szobás: 300 ezer Ft,300.0,70.0,4. emelet,2.0,"Budapest IX. kerület, Középső Ferencváros, Ipar utca",Téglalakás,2025-09-05,rental,,,Házközponti fűtés egyedi méréssel,,Nem adta meg a hirdető,2015,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-xi-kerulet-lagymanyos/8673973?page=89&pos=7,Budapest XI. kerület kiadó téglalakás 2 szobás: 240 ezer Ft,240.0,54.0,6. emelet,2.0,"Budapest XI. kerület, Lágymányos",Téglalakás,2025-09-05,rental,,,,,,,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-vi-kerulet/8347584?page=89&pos=8,Budapest VI. kerület kiadó téglalakás 3 szobás: 500 ezer Ft,500.0,100.0,3. emelet,3.0,Budapest VI. kerület,Téglalakás,2025-09-05,rental,,,,,,,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-v-kerulet-lipotvaros/8577588?page=89&pos=12,Budapest V. kerület kiadó téglalakás 3 szobás: 752 ezer Ft,752.0,90.0,2. emelet,3.0,"Budapest V. kerület, Lipótváros",Téglalakás,2025-09-05,rental,4,Felújított,Gázkazán,,Nem adta meg a hirdető,,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-xii-kerulet/8524655?page=89&pos=16,Budapest XII. kerület kiadó téglalakás 4 szobás: 990 ezer Ft,990.0,106.0,2. emelet,4.0,Budapest XII. kerület,Téglalakás,2025-09-05,rental,4,Újszerű,Mennyezeti hűtés-fűtés,"17,8 m²",Nem adta meg a hirdető,2020,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-xiii-kerulet/8661909?page=89&pos=15,Budapest XIII. kerület kiadó téglalakás 3 szobás: 350 ezer Ft,350.0,65.0,4. emelet,3.0,"Budapest XIII. kerület, Victor Hugo utca",Téglalakás,2025-09-05,rental,5,Újszerű,Házközponti fűtés egyedi méréssel,4 m²,Nem adta meg a hirdető,2004,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-iii-kerulet-filatorigat/8603621?page=89&pos=17,Budapest III. kerület kiadó téglalakás 1 szobás: 245 ezer Ft,245.0,34.0,5. emelet,1.0,"Budapest III. kerület, Filatorigát",Téglalakás,2025-09-05,rental,,,Házközponti fűtés egyedi méréssel,,Nem adta meg a hirdető,2022,,,12 m²
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-xii-kerulet/8639527?page=89&pos=18,Budapest XII. kerület kiadó téglalakás 4 szobás: 550 ezer Ft,550.0,98.0,félemelet,4.0,"Budapest XII. kerület, Böszörményi út",Téglalakás,2025-09-05,rental,,Átlagos,Gáz (konvektor),,Nem adta meg a hirdető,,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-xii-kerulet/8679766?page=90&pos=1,Budapest XII. kerület kiadó téglalakás 1 szobás: 290 ezer Ft,290.0,42.0,földszint,1.0,"Budapest XII. kerület, Cinege út",Téglalakás,2025-09-05,rental,3,Újszerű,Házközponti,4 m²,Nem adta meg a hirdető,1991,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-v-kerulet/8512375?page=89&pos=5,Budapest V. kerület kiadó téglalakás 3 szobás: 840 ezer Ft,840.0,106.0,4. emelet,3.0,"Budapest V. kerület, Párizsi utca",Téglalakás,2025-09-05,rental,16,,,,,,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-i-kerulet/8668092?page=89&pos=20,Budapest I. kerület kiadó téglalakás 3 szobás: 990 ezer Ft,990.0,70.0,3. emelet,3.0,Budapest I. kerület,Téglalakás,2025-09-05,rental,,,Gázkazán,3 m²,Nem adta meg a hirdető,1902,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-vi-kerulet/8355489?page=90&pos=2,"Budapest VI. kerület kiadó téglalakás 4 szobás: 1,39 millió Ft",1.39,130.0,4. emelet,4.0,Budapest VI. kerület,Téglalakás,2025-09-05,rental,4,Új építésű,,,Nem adta meg a hirdető,2024,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-xi-kerulet/8567330?page=89&pos=14,"Budapest III. kerület kiadó téglalakás 4 szobás: 1,11 millió Ft",1.11,161.0,1. emelet,4.0,"Budapest III. kerület, Táborhegy, Királylaki út",Téglalakás,2025-09-05,rental,,,Gázkazán,"19,7 m²",Nem adta meg a hirdető,2013,,,"14,4 m²"
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-iii-kerulet-taborhegy/8571147?page=90&pos=3,"Budapest III. kerület kiadó téglalakás 4 szobás: 1,11 millió Ft",1.11,161.0,1. emelet,4.0,"Budapest III. kerület, Táborhegy, Királylaki út",Téglalakás,2025-09-05,rental,,,Gázkazán,"19,7 m²",Nem adta meg a hirdető,2013,,,"14,4 m²"
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-viii-kerulet/8674402?page=89&pos=19,Budapest VIII. kerület kiadó téglalakás 1+1 fél szobás: 299 ezer Ft,299.0,57.0,3. emelet,1.0,"Budapest VIII. kerület, Baross tér",Téglalakás,2025-09-05,rental,3,Felújított,Egyéb,,,,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-xv-kerulet/8630242?page=90&pos=4,,,,,,,,2025-09-05,rental,,,,,,,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-iii-kerulet/8413502?page=90&pos=5,Budapest III. kerület kiadó téglalakás 3 szobás: 350 ezer Ft,350.0,76.0,1. emelet,3.0,Budapest III. kerület,Téglalakás,2025-09-05,rental,1,Jó állapotú,Gázkazán,,Nem adta meg a hirdető,1990,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-vi-kerulet/8671960?page=90&pos=6,Budapest VI. kerület kiadó téglalakás 3 szobás: 480 ezer Ft,480.0,90.0,1. emelet,3.0,"Budapest VI. kerület, Teréz körút",Téglalakás,2025-09-05,rental,,Felújított,Egyéb,,Nem adta meg a hirdető,,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-xiii-kerulet/8222829?page=90&pos=7,Budapest XIII. kerület kiadó téglalakás 4+1 fél szobás: 450 ezer Ft,450.0,123.0,tetőtér,4.0,"Budapest XIII. kerület, Szent István körút",Téglalakás,2025-09-05,rental,3,Újszerű,Gázkazán,,Nem adta meg a hirdető,1900,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-vii-kerulet/8531206?page=90&pos=8,Budapest VII. kerület kiadó téglalakás 4 szobás: 717 ezer Ft,717.0,100.0,5. emelet,4.0,Budapest VII. kerület,Téglalakás,2025-09-05,rental,6,Felújított,Házközponti,,A,,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-xiii-kerulet-ujlipotvaros/7730334?page=90&pos=9,Budapest XIII. kerület kiadó téglalakás 3 szobás: 450 ezer Ft,450.0,103.0,1. emelet,3.0,"Budapest XIII. kerület, Újlipótváros",Téglalakás,2025-09-05,rental,,,Gáz (konvektor),7 m²,Nem adta meg a hirdető,1915,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-xiii-kerulet/8568914?page=90&pos=11,Budapest XIII. kerület kiadó téglalakás 2 szobás: 499 ezer Ft,499.0,63.0,félemelet,2.0,"Budapest XIII. kerület, Váci út",Téglalakás,2025-09-05,rental,6,Jó állapotú,Távfűtés,15 m²,Nem adta meg a hirdető,1910,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-viii-kerulet-palotanegyed/8494248?page=90&pos=10,Budapest VIII. kerület kiadó téglalakás 2 szobás: 470 ezer Ft,470.0,90.0,1. emelet,2.0,"Budapest VIII. kerület, Palotanegyed",Téglalakás,2025-09-05,rental,,,Gázkazán,,Nem adta meg a hirdető,1900,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-v-kerulet-belvaros/8649784?page=91&pos=1,Budapest XIII. kerület kiadó téglalakás 3 szobás: 395 ezer Ft,395.0,57.0,4. emelet,3.0,Budapest XIII. kerület,Téglalakás,2025-09-05,rental,7,Új építésű,,,A++,,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-xiii-kerulet/8578024?page=91&pos=10,Budapest XIII. kerület kiadó téglalakás 3 szobás: 395 ezer Ft,395.0,57.0,4. emelet,3.0,Budapest XIII. kerület,Téglalakás,2025-09-05,rental,7,Új építésű,,,A++,,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-ii-kerulet/8119044?page=91&pos=8,Budapest II. kerület kiadó téglalakás 3 szobás: 920 ezer Ft,920.0,100.0,2. emelet,3.0,"Budapest II. kerület, Eszter utca",Téglalakás,2025-09-05,rental,3,Újszerű,Gázkazán,3 m²,Nem adta meg a hirdető,2010,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-vi-kerulet/8595746?page=91&pos=14,Budapest VI. kerület kiadó téglalakás 2 szobás: 399 ezer Ft,399.0,63.0,1. emelet,2.0,"Budapest VI. kerület, Ó utca",Téglalakás,2025-09-05,rental,4,Felújított,Egyéb,,Nem adta meg a hirdető,,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-iii-kerulet/8469331?page=91&pos=15,Budapest III. kerület kiadó téglalakás 2 szobás: 285 ezer Ft,285.0,56.0,1. emelet,2.0,Budapest III. kerület,Téglalakás,2025-09-05,rental,4,Újszerű,Elektromos,,Nem adta meg a hirdető,1920,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-v-kerulet/8449076?page=91&pos=18,Budapest V. kerület kiadó téglalakás 1 szobás: 300 ezer Ft,300.0,50.0,földszint,1.0,Budapest V. kerület,Téglalakás,2025-09-05,rental,4,Újszerű,Elektromos,,Nem adta meg a hirdető,1914,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-viii-kerulet-kerepesdulo/8660047?page=91&pos=17,Budapest VIII. kerület kiadó téglalakás 1+1 fél szobás: 220 ezer Ft,220.0,42.0,1. emelet,1.0,"Budapest VIII. kerület, Kerepesdűlő",Téglalakás,2025-09-05,rental,1,Felújított,Egyéb,,Nem adta meg a hirdető,1910,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-vi-kerulet/8459173?page=91&pos=16,Budapest VI. kerület kiadó téglalakás 4 szobás: 449 ezer Ft,449.0,106.0,földszint,4.0,"Budapest VI. kerület, Dessewffy utca",Téglalakás,2025-09-05,rental,4,Felújított,Központi fűtés,,Nem adta meg a hirdető,,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-xii-kerulet/8580748?page=91&pos=11,Budapest XII. kerület kiadó téglalakás 2 szobás: 560 ezer Ft,560.0,68.0,1. emelet,2.0,"Budapest XII. kerület, Tündérkert utca",Téglalakás,2025-09-05,rental,3,Újszerű,Gázkazán,"1,1 m²",,1990,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-ii-kerulet/8501154?page=91&pos=5,Budapest II. kerület kiadó téglalakás 4 szobás: 840 ezer Ft,840.0,120.0,földszint,4.0,"Budapest II. kerület, Endrődi Sándor utca",Téglalakás,2025-09-05,rental,1,Újszerű,Hőszivattyú,20 m²,Nem adta meg a hirdető,1970,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-v-kerulet/8671893?page=91&pos=2,Budapest V. kerület kiadó téglalakás 2 szobás: 350 ezer Ft,350.0,59.0,,2.0,"Budapest XII. kerület, Tündérkert utca",Téglalakás,2025-09-05,rental,3,Újszerű,Gázkazán,"1,1 m²",Nem adta meg a hirdető,1990,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-ii-kerulet/8598954?page=91&pos=7,Budapest II. kerület kiadó téglalakás 3 szobás: 780 ezer Ft,780.0,91.0,4. emelet,3.0,"Budapest II. kerület, Bem József utca",Téglalakás,2025-09-05,rental,5,Felújított,Távfűtés,,Nem adta meg a hirdető,,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-v-kerulet-lipotvaros/8597080?page=91&pos=9,Budapest V. kerület kiadó téglalakás 2 szobás: 396 ezer Ft,396.0,80.0,félemelet,2.0,"Budapest V. kerület, Lipótváros, Zoltán utca",Téglalakás,2025-09-05,rental,,,Házközponti,,Nem adta meg a hirdető,1900,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-v-kerulet-belvaros/8574483?page=91&pos=12,Budapest V. kerület kiadó téglalakás 3 szobás: 360 ezer Ft,360.0,82.0,1. emelet,3.0,"Budapest V. kerület, Belváros",Téglalakás,2025-09-05,rental,4,Felújított,Gázkazán,,Nem adta meg a hirdető,,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-v-kerulet/8664024?page=90&pos=17,,400.0,41.0,1. emelet,1.0,Budapest VI. kerület,Téglalakás,2025-09-05,rental,5,Felújított,Elektromos,,Nem adta meg a hirdető,,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-v-kerulet/8649834?page=91&pos=19,Budapest V. kerület kiadó téglalakás 2 szobás: 300 ezer Ft,300.0,65.0,4. emelet,2.0,"Budapest V. kerület, Szent István körút",Téglalakás,2025-09-05,rental,5,Felújított,Gázkazán,,Nem adta meg a hirdető,,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-xi-kerulet-kelenfold/8599308?page=92&pos=1,Budapest XI. kerület kiadó téglalakás 2+2 fél szobás: 280 ezer Ft,280.0,63.0,2. emelet,2.0,"Budapest XI. kerület, Kelenföld",Téglalakás,2025-09-05,rental,6,Felújított,Távfűtés egyedi méréssel,,Nem adta meg a hirdető,1955,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-vi-kerulet/8527422?page=92&pos=3,Budapest VI. kerület kiadó téglalakás 5 szobás: 600 ezer Ft,600.0,113.0,3. emelet,5.0,"Budapest VI. kerület, Teréz körút",Téglalakás,2025-09-05,rental,,,Gázkazán,,Nem adta meg a hirdető,1850,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-vi-kerulet/7705522?page=91&pos=20,Budapest VI. kerület kiadó téglalakás 1 szobás: 480 ezer Ft,480.0,65.0,földszint,1.0,"Budapest VI. kerület, Andrássy út",Téglalakás,2025-09-05,rental,2,Újszerű,Gázkazán,,,1950,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-vii-kerulet-nagykoruton-beluli-terulet/8463807?page=91&pos=13,Budapest VII. kerület kiadó téglalakás 2 szobás: 240 ezer Ft,,,10. emelet,2.0,"Budapest XI. kerület, Kelenföld",Téglalakás,2025-09-05,rental,,,Hőszivattyú,,Nem adta meg a hirdető,2023,,,"9,5 m²"
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-xi-kerulet-kelenfold/8411890?page=92&pos=2,Budapest XI. kerület kiadó téglalakás 2 szobás: 350 ezer Ft,350.0,45.0,10. emelet,2.0,"Budapest XI. kerület, Kelenföld",Téglalakás,2025-09-05,rental,,,Hőszivattyú,,,2023,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-vi-kerulet/8466951?page=92&pos=4,Budapest VI. kerület kiadó téglalakás 5 szobás: 680 ezer Ft,680.0,103.0,1. emelet,5.0,"Budapest VI. kerület, Teréz körút",Téglalakás,2025-09-05,rental,4,Újszerű,Elektromos,3 m²,Nem adta meg a hirdető,1900,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-i-kerulet-naphegy/8661160?page=92&pos=6,Budapest I. kerület kiadó téglalakás 2 szobás: 295 ezer Ft,295.0,45.0,4. emelet,2.0,"Budapest I. kerület, Naphegy",Téglalakás,2025-09-05,rental,,,Gázkazán,5 m²,Nem adta meg a hirdető,2000,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-i-kerulet/8561151?page=92&pos=5,Budapest I. kerület kiadó téglalakás 1 szobás: 290 ezer Ft,290.0,57.0,földszint,1.0,Budapest I. kerület,Téglalakás,2025-09-05,rental,5,Felújított,Gázkazán,,,,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-xi-kerulet/8674405?page=92&pos=8,Budapest XI. kerület kiadó téglalakás 1 szobás: 250 ezer Ft,250.0,36.0,6. emelet,1.0,"Budapest XI. kerület, Bartók Béla út",Téglalakás,2025-09-05,rental,6,Felújított,Egyéb,,Nem adta meg a hirdető,,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-vi-kerulet/8595779?page=92&pos=9,Budapest VI. kerület kiadó téglalakás 3 szobás: 370 ezer Ft,370.0,90.0,1. emelet,3.0,Budapest VI. kerület,Téglalakás,2025-09-05,rental,4,Felújított,Elektromos,,Nem adta meg a hirdető,,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-viii-kerulet/8670423?page=92&pos=10,Budapest VIII. kerület kiadó téglalakás 1+1 fél szobás: 299 ezer Ft,299.0,57.0,3. emelet,1.0,"Budapest VIII. kerület, Baross tér",Téglalakás,2025-09-05,rental,3,Felújított,Elektromos,,Nem adta meg a hirdető,,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-xi-kerulet/8644110?page=92&pos=11,Budapest XI. kerület kiadó téglalakás 3 szobás: 650 ezer Ft,650.0,75.0,3. emelet,3.0,"Budapest XI. kerület, Iglói utca",Téglalakás,2025-09-05,rental,3,,,,,,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-vi-kerulet/8399186?page=92&pos=14,"Budapest VI. kerület kiadó téglalakás 3 szobás: 1,19 millió Ft",1.19,100.0,2. emelet,3.0,Budapest VI. kerület,Téglalakás,2025-09-05,rental,,,Gázkazán,,Nem adta meg a hirdető,1950,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-vi-kerulet/8421269?page=92&pos=12,Budapest VI. kerület kiadó téglalakás 2 szobás: 400 ezer Ft,400.0,65.0,3. emelet,2.0,"Budapest VI. kerület, Teréz körút",Téglalakás,2025-09-05,rental,3,Újszerű,Egyéb,,Nem adta meg a hirdető,1950,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-v-kerulet-belvaros/8642479?page=92&pos=7,Budapest V. kerület kiadó téglalakás 1 szobás: 250 ezer Ft,250.0,40.0,3. emelet,1.0,"Budapest V. kerület, Belváros",Téglalakás,2025-09-05,rental,,,Elektromos,,,,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-xi-kerulet-szentimrevaros/8649765?page=92&pos=15,"Budapest XI. kerület kiadó téglalakás 6 szobás: 1,2 millió Ft",1.2,212.0,1. emelet,6.0,"Budapest XI. kerület, Szentimreváros",Téglalakás,2025-09-05,rental,,,Gázkazán,4 m²,Nem adta meg a hirdető,1920,,,
https://www.zenga.hu/ingatlan/kiado-egyeb-lakas-budapest-ii-kerulet/8577527?page=92&pos=17,Budapest II. kerület kiadó egyéb lakás 2 szobás: 442 ezer Ft,442.0,60.0,2. emelet,2.0,Budapest II. kerület,Egyéb lakás,2025-09-05,rental,,Újszerű,,,,,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-xiii-kerulet/8497516?page=92&pos=16,Budapest XIII. kerület kiadó téglalakás 1 szobás: 270 ezer Ft,270.0,42.0,3. emelet,1.0,Budapest XIII. kerület,Téglalakás,2025-09-05,rental,5,Jó állapotú,Gáz (konvektor),3 m²,Nem adta meg a hirdető,1930,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-viii-kerulet/8664061?page=92&pos=18,Budapest VIII. kerület kiadó téglalakás 2 szobás: 225 ezer Ft,,,,,,,2025-09-05,rental,,,,,,,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-vii-kerulet/8680524?page=92&pos=13,Budapest VII. kerület kiadó téglalakás 1+1 fél szobás: 250 ezer Ft,250.0,44.0,4. emelet,1.0,Budapest VII. kerület,,2025-09-05,rental,,,,,,,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-xiii-kerulet/7999081?page=92&pos=19,Budapest XIII. kerület kiadó téglalakás 3 szobás: 1 millió Ft,1.0,81.0,8. emelet,3.0,Budapest XIII. kerület,Téglalakás,2025-09-05,rental,9,Új építésű,Mennyezeti hűtés-fűtés,"14,4 m²",Nem adta meg a hirdető,2023,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-ii-kerulet-kurucles/8608373?page=93&pos=1,"Budapest II. kerület kiadó téglalakás 5 szobás: 1,03 millió Ft",1.03,137.0,2. emelet,5.0,,,2025-09-05,rental,,,,,,,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-vii-kerulet/8268923?page=92&pos=20,,,,,,,,2025-09-05,rental,,,,,,,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-v-kerulet/8428604?page=93&pos=2,"Budapest V. kerület kiadó téglalakás 4 szobás: 1,5 millió Ft",1.5,138.0,tetőtér,4.0,"Budapest V. kerület, Stollár Béla utca",Téglalakás,2025-09-05,rental,6,Újszerű,Gázkazán,3 m²,Nem adta meg a hirdető,1920,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-v-kerulet/8347520?page=93&pos=3,Budapest V. kerület kiadó téglalakás 3 szobás: 990 ezer Ft,990.0,124.0,2. emelet,3.0,Budapest V. kerület,Téglalakás,2025-09-05,rental,,Újszerű,Fan coil,1 m²,Nem adta meg a hirdető,1914,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-vii-kerulet/8617884?page=93&pos=4,Budapest VII. kerület kiadó téglalakás 2 szobás: 270 ezer Ft,270.0,58.0,1. emelet,,,,2025-09-05,rental,,,,,,,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-ix-kerulet/8651472?page=93&pos=6,Budapest IX. kerület kiadó téglalakás 3 szobás: 390 ezer Ft,390.0,67.0,3. emelet,3.0,"Budapest IX. kerület, Balázs Béla utca",Téglalakás,2025-09-05,rental,7,Új építésű,Házközponti,,Nem adta meg a hirdető,2022,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-ii-kerulet-rozsadomb/8679355?page=93&pos=7,Budapest II. kerület kiadó téglalakás 2 szobás: 250 ezer Ft,250.0,65.0,félemelet,2.0,"Budapest II. kerület, Rózsadomb",Téglalakás,2025-09-05,rental,1,Jó állapotú,,,,,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-ii-kerulet-orszagut/8584328?page=93&pos=9,Budapest II. kerület kiadó téglalakás 4 szobás: 436 ezer Ft,436.0,110.0,3. emelet,4.0,"Budapest II. kerület, Országút",Téglalakás,2025-09-05,rental,,,,,,,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-vi-kerulet/8622051?page=93&pos=11,Budapest VI. kerület kiadó téglalakás 2 szobás: 593 ezer Ft,593.0,90.0,1. emelet,2.0,"Budapest VI. kerület, Mozsár utca",Téglalakás,2025-09-05,rental,4,Felújított,Gázkazán,,Nem adta meg a hirdető,,,,
https://www.zenga.hu/ingatlan/kiado-egyeb-lakas-budapest-ix-kerulet/8616659?page=93&pos=10,Budapest IX. kerület kiadó egyéb lakás 2 szobás: 621 ezer Ft,621.0,60.0,6. emelet,2.0,Budapest IX. kerület,Egyéb lakás,2025-09-05,rental,,Új építésű,,,Nem adta meg a hirdető,2024,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-xvi-kerulet-cinkota/8426088?page=93&pos=8,Budapest XVI. kerület kiadó téglalakás 1 szobás: 165 ezer Ft,165.0,20.0,földszint,1.0,"Budapest XVI. kerület, Cinkota",Téglalakás,2025-09-05,rental,2,Felújított,Gázkazán,,,,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-ii-kerulet/8635056?page=93&pos=12,Budapest II. kerület kiadó téglalakás 2+2 fél szobás: 300 ezer Ft,300.0,80.0,2. emelet,2.0,"Budapest II. kerület, Nagybányai út",Téglalakás,2025-09-05,rental,2,,,,,,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-xiv-kerulet/8650480?page=93&pos=5,Budapest XIV. kerület kiadó téglalakás 3 szobás: 410 ezer Ft,410.0,69.0,1. emelet,3.0,"Budapest XIV. kerület, Stefánia út",Téglalakás,2025-09-05,rental,3,Újszerű,Gázkazán,,,,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-v-kerulet-belvaros/7546450?page=93&pos=14,Budapest V. kerület kiadó téglalakás 1 szobás: 400 ezer Ft,400.0,44.0,3. emelet,1.0,"Budapest V. kerület, Belváros",Téglalakás,2025-09-05,rental,,,Házközponti,,Nem adta meg a hirdető,1980,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-vi-kerulet/7900241?page=93&pos=13,Budapest VI. kerület kiadó téglalakás 2 szobás: 600 ezer Ft,600.0,45.0,1. emelet,2.0,Budapest VI. kerület,Téglalakás,2025-09-05,rental,2,Új építésű,Padlófűtés,,,1853,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-ix-kerulet/8662704?page=93&pos=16,Budapest IX. kerület kiadó téglalakás 2 szobás: 220 ezer Ft,220.0,31.0,földszint,2.0,"Budapest IX. kerület, Angyal utca",Téglalakás,2025-09-05,rental,5,Újszerű,Elektromos,,Nem adta meg a hirdető,1910,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-xiv-kerulet/8457743?page=93&pos=17,Budapest XIV. kerület kiadó téglalakás 1+1 fél szobás: 290 ezer Ft,290.0,46.0,3. emelet,1.0,Budapest XIV. kerület,Téglalakás,2025-09-05,rental,5,Újszerű,,10 m²,Nem adta meg a hirdető,1920,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-ix-kerulet/8577580?page=93&pos=19,Budapest IX. kerület kiadó téglalakás 2 szobás: 350 ezer Ft,350.0,60.0,2. emelet,2.0,Budapest IX. kerület,Téglalakás,2025-09-05,rental,7,Új építésű,Házközponti fűtés egyedi méréssel,,Nem adta meg a hirdető,,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-xiii-kerulet/8650648?page=93&pos=20,Budapest XIII. kerület kiadó téglalakás 1 szobás: 190 ezer Ft,190.0,29.0,3. emelet,1.0,"Budapest XIII. kerület, Kassák Lajos utca",Téglalakás,2025-09-05,rental,3,Felújított,Gáz (konvektor),,Nem adta meg a hirdető,,,,
